0,40,60,24,78,182,220
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
0,44,65,13,86,150,214
0,45,66,14,87,151,215
0,46,67,15,88,152,216
0,47,68,16,89,153,217
0,48,69,17,90,154,218
0,49,70,18,91,155,219
0,50,71,19,92,156,220
0,51,72,20,93,157,221
0,52,73,21,94,158,222
0,39,60,22,96,160,224
0,36,57,23,97,161,225
0,47,68,24,98,162,226
0,45,66,25,99,163,227
0,38,59,26,100,164,228
0,36,57,27,101,165,229
0,42,63,28,102,166,230
0,40,61,29,103,167,231
0,44,65,30,104,168,232
0,37,58,31,105,169,233
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
0,44,65,13,86,150,214
0,45,66,14,87,151,215
0,46,67,15,88,152,216
0,47,68,16,89,153,217
0,48,69,17,90,154,218
0,49,70,18,91,155,219
0,50,71,19,92,156,220
0,51,72,20,93,157,221
0,52,73,21,94,158,222
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
0,44,65,13,86,150,214
0,45,66,14,87,151,215
0,46,67,15,88,152,216
0,47,68,16,89,153,217
0,48,69,17,90,154,218
0,49,70,18,91,155,219
0,50,71,19,92,156,220
0,51,72,20,93,157,221
0,52,73,21,94,158,222
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
0,44,65,13,86,150,214
0,45,66,14,87,151,215
0,46,67,15,88,152,216
0,47,68,16,89,153,217
0,48,69,17,90,154,218
0,49,70,18,91,155,219
0,50,71,19,92,156,220
0,51,72,20,93,157,221
0,52,73,21,94,158,222
0,40,60,24,78,182,220
0,39,60,22,96,160,224
0,36,57,23,97,161,225
0,47,68,24,98,162,226
0,45,66,25,99,163,227
0,38,59,26,100,164,228
0,36,57,27,101,165,229
0,42,63,28,102,166,230
0,40,61,29,103,167,231
0,44,65,30,104,168,232
0,37,58,31,105,169,233
0,52,73,21,106,170,234
0,33,54,2,107,171,235
0,51,72,23,108,172,236
0,44,65,22,109,173,237
0,34,55,3,110,174,238
0,45,66,26,111,175,239
0,46,67,15,112,176,240
0,51,72,20,113,177,241
0,44,65,13,114,178,242
0,38,59,7,115,179,243
0,39,60,8,116,180,244
0,40,60,24,78,182,220
0,48,69,23,118,182,246
0,43,64,12,119,183,247
0,50,71,19,120,184,248
0,51,72,26,121,185,249
0,39,60,8,122,186,250
0,34,55,22,123,187,251
0,40,61,9,124,188,252
0,41,62,10,125,189,253
0,33,54,2,126,190,254
0,36,57,5,127,191,255
0,38,59,7,128,192,256
0,49,70,18,129,193,257
0,41,62,10,130,194,258
0,48,69,17,131,195,259
0,34,55,3,132,196,260
0,39,60,8,133,197,261
0,43,64,12,134,198,262
0,49,70,18,135,199,263
0,39,60,8,136,200,264
0,34,55,27,137,201,265
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
0,44,65,13,86,150,214
0,45,66,14,87,151,215
0,46,67,15,88,152,216
0,47,68,16,89,153,217
0,48,69,17,90,154,218
0,49,70,18,91,155,219
0,50,71,19,92,156,220
0,51,72,20,93,157,221
0,52,73,21,94,158,222
0,40,60,24,78,182,220
0,39,60,22,96,160,224
0,36,57,23,97,161,225
0,47,68,24,98,162,226
0,45,66,25,99,163,227
0,38,59,26,100,164,228
0,36,57,27,101,165,229
0,42,63,28,102,166,230
0,40,61,29,103,167,231
0,44,65,30,104,168,232
0,37,58,31,105,169,233
0,52,73,21,106,170,234
0,33,54,2,107,171,235
0,51,72,23,108,172,236
0,44,65,22,109,173,237
0,34,55,3,110,174,238
0,45,66,26,111,175,239
0,46,67,15,112,176,240
0,51,72,20,113,177,241
0,44,65,13,114,178,242
0,38,59,7,115,179,243
0,39,60,8,116,180,244
0,40,60,24,78,182,220
0,48,69,23,118,182,246
0,43,64,12,119,183,247
0,50,71,19,120,184,248
0,51,72,26,121,185,249
0,39,60,8,122,186,250
0,34,55,22,123,187,251
0,40,61,9,124,188,252
0,41,62,10,125,189,253
0,33,54,2,126,190,254
0,36,57,5,127,191,255
0,38,59,7,128,192,256
0,49,70,18,129,193,257
0,41,62,10,130,194,258
0,48,69,17,131,195,259
0,34,55,3,132,196,260
0,39,60,8,133,197,261
0,43,64,12,134,198,262
0,49,70,18,135,199,263
0,39,60,8,136,200,264
0,34,55,27,137,201,265
0,40,60,24,78,182,220
0,33,54,2,75,139,203
0,34,55,3,76,140,204
0,35,56,4,77,141,205
0,36,57,5,78,142,206
0,37,58,6,79,143,207
0,38,59,7,80,144,208
0,39,60,8,81,145,209
0,40,61,9,82,146,210
0,41,62,10,83,147,211
0,42,63,11,84,148,212
0,43,64,12,85,149,213
